timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1571947163928,674,Pessoa,200,OK,Scenario 1 1-100,text,true,,272,389,100,100,http://localhost:3333/pessoa,674,0,1
1571947163878,1483,Pessoa,200,OK,Scenario 1 1-99,text,true,,272,389,100,100,http://localhost:3333/pessoa,1482,0,1
1571947163828,1533,Pessoa,200,OK,Scenario 1 1-98,text,true,,272,389,100,100,http://localhost:3333/pessoa,1533,0,1
1571947163727,2415,Pessoa,200,OK,Scenario 1 1-96,text,true,,272,389,100,100,http://localhost:3333/pessoa,2415,0,2
1571947163777,2366,Pessoa,200,OK,Scenario 1 1-97,text,true,,272,389,100,100,http://localhost:3333/pessoa,2365,0,1
1571947163677,2466,Pessoa,200,OK,Scenario 1 1-95,text,true,,272,389,100,100,http://localhost:3333/pessoa,2466,0,1
1571947163578,3426,Pessoa,200,OK,Scenario 1 1-93,text,true,,272,389,100,100,http://localhost:3333/pessoa,3426,0,1
1571947163628,3377,Pessoa,200,OK,Scenario 1 1-94,text,true,,272,389,100,100,http://localhost:3333/pessoa,3377,0,1
1571947164610,2396,Pessoa sem cache,200,OK,Scenario 1 1-100,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,2396,0,0
1571947163478,4314,Pessoa,200,OK,Scenario 1 1-91,text,true,,272,389,100,100,http://localhost:3333/pessoa,4314,0,1
1571947163428,4376,Pessoa,200,OK,Scenario 1 1-90,text,true,,272,389,100,100,http://localhost:3333/pessoa,4376,0,1
1571947163527,4286,Pessoa,200,OK,Scenario 1 1-92,text,true,,272,389,100,100,http://localhost:3333/pessoa,4286,0,1
1571947163326,4488,Pessoa,200,OK,Scenario 1 1-88,text,true,,272,389,100,100,http://localhost:3333/pessoa,4488,0,2
1571947163176,4638,Pessoa,200,OK,Scenario 1 1-85,text,true,,272,389,100,100,http://localhost:3333/pessoa,4638,0,1
1571947163028,4786,Pessoa,200,OK,Scenario 1 1-82,text,true,,272,389,100,100,http://localhost:3333/pessoa,4786,0,1
1571947162777,5037,Pessoa,200,OK,Scenario 1 1-77,text,true,,272,389,100,100,http://localhost:3333/pessoa,5037,0,1
1571947162678,5137,Pessoa,200,OK,Scenario 1 1-75,text,true,,272,389,100,100,http://localhost:3333/pessoa,5137,0,1
1571947162328,5488,Pessoa,200,OK,Scenario 1 1-68,text,true,,272,389,100,100,http://localhost:3333/pessoa,5488,0,1
1571947163228,4589,Pessoa,200,OK,Scenario 1 1-86,text,true,,272,389,100,100,http://localhost:3333/pessoa,4588,0,2
1571947163078,4739,Pessoa,200,OK,Scenario 1 1-83,text,true,,272,389,100,100,http://localhost:3333/pessoa,4739,0,2
1571947162827,4990,Pessoa,200,OK,Scenario 1 1-78,text,true,,272,389,100,100,http://localhost:3333/pessoa,4990,0,1
1571947166143,1674,Pessoa sem cache,200,OK,Scenario 1 1-96,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1674,0,2
1571947162478,5340,Pessoa,200,OK,Scenario 1 1-71,text,true,,272,389,100,100,http://localhost:3333/pessoa,5340,0,1
1571947162377,5442,Pessoa,200,OK,Scenario 1 1-69,text,true,,272,389,100,100,http://localhost:3333/pessoa,5442,0,1
1571947163378,4441,Pessoa,200,OK,Scenario 1 1-89,text,true,,272,389,100,100,http://localhost:3333/pessoa,4441,0,1
1571947165362,2457,Pessoa sem cache,200,OK,Scenario 1 1-99,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,2457,0,0
1571947162979,4841,Pessoa,200,OK,Scenario 1 1-81,text,true,,272,389,100,100,http://localhost:3333/pessoa,4841,0,1
1571947162728,5092,Pessoa,200,OK,Scenario 1 1-76,text,true,,272,389,100,100,http://localhost:3333/pessoa,5092,0,1
1571947162627,5193,Pessoa,200,OK,Scenario 1 1-74,text,true,,272,389,100,100,http://localhost:3333/pessoa,5193,0,2
1571947162428,5393,Pessoa,200,OK,Scenario 1 1-70,text,true,,272,389,100,100,http://localhost:3333/pessoa,5393,0,1
1571947165362,2459,Pessoa sem cache,200,OK,Scenario 1 1-98,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,2459,0,0
1571947162928,4893,Pessoa,200,OK,Scenario 1 1-80,text,true,,272,389,100,100,http://localhost:3333/pessoa,4893,0,1
1571947166144,1678,Pessoa sem cache,200,OK,Scenario 1 1-97,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1677,0,1
1571947162577,5245,Pessoa,200,OK,Scenario 1 1-73,text,true,,272,389,100,100,http://localhost:3333/pessoa,5245,0,1
1571947167006,816,Pessoa sem cache,200,OK,Scenario 1 1-93,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,816,0,2
1571947167007,816,Partido,200,OK,Scenario 1 1-100,text,true,,286,390,100,100,http://localhost:3333/partido,816,0,2
1571947167822,7,Partido,200,OK,Scenario 1 1-97,text,true,,335,390,100,100,http://localhost:3333/partido,7,0,0
1571947167818,10,Partido,200,OK,Scenario 1 1-96,text,true,,335,390,100,100,http://localhost:3333/partido,10,0,0
1571947167822,7,Partido,200,OK,Scenario 1 1-93,text,true,,335,390,100,100,http://localhost:3333/partido,7,0,0
1571947163277,4552,Pessoa,200,OK,Scenario 1 1-87,text,true,,272,389,100,100,http://localhost:3333/pessoa,4552,0,2
1571947163126,4703,Pessoa,200,OK,Scenario 1 1-84,text,true,,272,389,100,100,http://localhost:3333/pessoa,4703,0,0
1571947162878,4952,Pessoa,200,OK,Scenario 1 1-79,text,true,,272,389,100,100,http://localhost:3333/pessoa,4952,0,1
1571947166144,1686,Pessoa sem cache,200,OK,Scenario 1 1-95,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1686,0,1
1571947162527,5303,Pessoa,200,OK,Scenario 1 1-72,text,true,,272,389,100,100,http://localhost:3333/pessoa,5303,0,1
1571947167006,825,Pessoa sem cache,200,OK,Scenario 1 1-94,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,825,0,2
1571947162178,5654,Pessoa,200,OK,Scenario 1 1-65,text,true,,272,389,100,100,http://localhost:3333/pessoa,5654,0,1
1571947162277,5555,Pessoa,200,OK,Scenario 1 1-67,text,true,,272,389,100,100,http://localhost:3333/pessoa,5555,0,2
1571947162228,5604,Pessoa,200,OK,Scenario 1 1-66,text,true,,272,389,100,100,http://localhost:3333/pessoa,5604,0,1
1571947167832,7,Partido,200,OK,Scenario 1 1-94,text,true,,335,390,100,100,http://localhost:3333/partido,7,0,0
1571947167830,9,Partido,200,OK,Scenario 1 1-95,text,true,,335,390,100,100,http://localhost:3333/partido,9,0,0
1571947167820,20,Partido,200,OK,Scenario 1 1-99,text,true,,335,390,100,100,http://localhost:3333/partido,20,0,0
1571947167821,20,Partido,200,OK,Scenario 1 1-98,text,true,,335,390,100,100,http://localhost:3333/partido,20,0,1
1571947162027,5814,Pessoa,200,OK,Scenario 1 1-62,text,true,,272,389,100,100,http://localhost:3333/pessoa,5814,0,2
1571947162128,5713,Pessoa,200,OK,Scenario 1 1-64,text,true,,272,389,100,100,http://localhost:3333/pessoa,5713,0,1
1571947162077,5765,Pessoa,200,OK,Scenario 1 1-63,text,true,,272,389,100,100,http://localhost:3333/pessoa,5765,0,2
1571947161977,5868,Pessoa,200,OK,Scenario 1 1-61,text,true,,272,389,100,100,http://localhost:3333/pessoa,5868,0,1
1571947161927,5918,Pessoa,200,OK,Scenario 1 1-60,text,true,,272,389,100,100,http://localhost:3333/pessoa,5918,0,1
1571947161877,5969,Pessoa,200,OK,Scenario 1 1-59,text,true,,272,389,100,100,http://localhost:3333/pessoa,5969,0,1
1571947161827,6021,Pessoa,200,OK,Scenario 1 1-58,text,true,,272,389,100,100,http://localhost:3333/pessoa,6021,0,1
1571947161778,6071,Pessoa,200,OK,Scenario 1 1-57,text,true,,272,389,100,100,http://localhost:3333/pessoa,6071,0,1
1571947161728,6123,Pessoa,200,OK,Scenario 1 1-56,text,true,,272,389,100,100,http://localhost:3333/pessoa,6123,0,1
1571947161678,6176,Pessoa,200,OK,Scenario 1 1-55,text,true,,272,389,100,100,http://localhost:3333/pessoa,6176,0,1
1571947161628,6234,Pessoa,200,OK,Scenario 1 1-54,text,true,,272,389,100,100,http://localhost:3333/pessoa,6234,0,2
1571947161578,6285,Pessoa,200,OK,Scenario 1 1-53,text,true,,272,389,100,100,http://localhost:3333/pessoa,6285,0,1
1571947161478,6965,Pessoa,200,OK,Scenario 1 1-51,text,true,,272,389,100,100,http://localhost:3333/pessoa,6965,0,1
1571947161228,7215,Pessoa,200,OK,Scenario 1 1-46,text,true,,272,389,100,100,http://localhost:3333/pessoa,7215,0,1
1571947160978,7465,Pessoa,200,OK,Scenario 1 1-41,text,true,,272,389,100,100,http://localhost:3333/pessoa,7465,0,2
1571947160728,7715,Pessoa,200,OK,Scenario 1 1-36,text,true,,272,389,100,100,http://localhost:3333/pessoa,7715,0,1
1571947161528,6916,Pessoa,200,OK,Scenario 1 1-52,text,true,,272,389,100,100,http://localhost:3333/pessoa,6916,0,1
1571947161278,7166,Pessoa,200,OK,Scenario 1 1-47,text,true,,272,389,100,100,http://localhost:3333/pessoa,7166,0,1
1571947161027,7418,Pessoa,200,OK,Scenario 1 1-42,text,true,,272,389,100,100,http://localhost:3333/pessoa,7418,0,1
1571947160778,7668,Pessoa,200,OK,Scenario 1 1-37,text,true,,272,389,100,100,http://localhost:3333/pessoa,7668,0,1
1571947161378,7068,Pessoa,200,OK,Scenario 1 1-49,text,true,,272,389,100,100,http://localhost:3333/pessoa,7068,0,1
1571947161127,7319,Pessoa,200,OK,Scenario 1 1-44,text,true,,272,389,100,100,http://localhost:3333/pessoa,7319,0,1
1571947160878,7569,Pessoa,200,OK,Scenario 1 1-39,text,true,,272,389,100,100,http://localhost:3333/pessoa,7569,0,1
1571947161327,7121,Pessoa,200,OK,Scenario 1 1-48,text,true,,272,389,100,100,http://localhost:3333/pessoa,7121,0,2
1571947160628,7820,Pessoa,200,OK,Scenario 1 1-34,text,true,,272,389,100,100,http://localhost:3333/pessoa,7819,0,2
1571947161078,7372,Pessoa,200,OK,Scenario 1 1-43,text,true,,272,389,100,100,http://localhost:3333/pessoa,7372,0,1
1571947160829,7621,Pessoa,200,OK,Scenario 1 1-38,text,true,,272,389,100,100,http://localhost:3333/pessoa,7621,0,1
1571947161427,7023,Pessoa,200,OK,Scenario 1 1-50,text,true,,272,389,100,100,http://localhost:3333/pessoa,7023,0,1
1571947161177,7274,Pessoa,200,OK,Scenario 1 1-45,text,true,,272,389,100,100,http://localhost:3333/pessoa,7274,0,1
1571947160928,7524,Pessoa,200,OK,Scenario 1 1-40,text,true,,272,389,100,100,http://localhost:3333/pessoa,7524,0,1
1571947160678,7775,Pessoa,200,OK,Scenario 1 1-35,text,true,,272,389,100,100,http://localhost:3333/pessoa,7775,0,1
1571947167855,692,Pessoa sem cache,200,OK,Scenario 1 1-55,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,692,0,0
1571947168549,3,Partido,200,OK,Scenario 1 1-55,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947167851,720,Pessoa sem cache,200,OK,Scenario 1 1-56,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,719,0,1
1571947168572,3,Partido,200,OK,Scenario 1 1-56,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168842,8,Page Returning 404,404,Not Found,Scenario 1 1-98,text,true,,424,387,100,100,http://localhost:3333/test,8,0,0
1571947168876,5,Page Returning 404,404,Not Found,Scenario 1 1-93,text,true,,424,387,100,100,http://localhost:3333/test,5,0,0
1571947168874,7,Page Returning 404,404,Not Found,Scenario 1 1-97,text,true,,424,387,100,100,http://localhost:3333/test,7,0,2
1571947168882,7,Page Returning 404,404,Not Found,Scenario 1 1-100,text,true,,424,387,100,100,http://localhost:3333/test,7,0,0
1571947168887,10,Page Returning 404,404,Not Found,Scenario 1 1-94,text,true,,424,387,100,100,http://localhost:3333/test,9,0,0
1571947168887,10,Pessoa,200,OK,Scenario 1 1-93,text,true,,321,389,100,100,http://localhost:3333/pessoa,10,0,1
1571947168887,11,Pessoa,200,OK,Scenario 1 1-97,text,true,,321,389,100,100,http://localhost:3333/pessoa,10,0,1
1571947168887,11,Pessoa,200,OK,Scenario 1 1-98,text,true,,321,389,100,100,http://localhost:3333/pessoa,11,0,1
1571947168891,9,Pessoa,200,OK,Scenario 1 1-100,text,true,,321,389,100,100,http://localhost:3333/pessoa,9,0,1
1571947168894,9,Page Returning 404,404,Not Found,Scenario 1 1-95,text,true,,424,387,100,100,http://localhost:3333/test,9,0,2
1571947168898,6,Pessoa,200,OK,Scenario 1 1-94,text,true,,321,389,100,100,http://localhost:3333/pessoa,6,0,1
1571947168904,2,Pessoa,200,OK,Scenario 1 1-95,text,true,,321,389,100,100,http://localhost:3333/pessoa,2,0,1
1571947168906,2,Page Returning 404,404,Not Found,Scenario 1 1-96,text,true,,424,387,100,100,http://localhost:3333/test,2,0,1
1571947168909,2,Pessoa,200,OK,Scenario 1 1-96,text,true,,321,389,100,100,http://localhost:3333/pessoa,2,0,0
1571947168915,2,Page Returning 404,404,Not Found,Scenario 1 1-99,text,true,,424,387,100,100,http://localhost:3333/test,2,0,0
1571947168917,2,Pessoa,200,OK,Scenario 1 1-99,text,true,,321,389,100,100,http://localhost:3333/pessoa,2,0,1
1571947168919,624,Pessoa sem cache,200,OK,Scenario 1 1-99,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,624,0,0
1571947169544,3,Partido,200,OK,Scenario 1 1-99,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168911,642,Pessoa sem cache,200,OK,Scenario 1 1-96,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,642,0,0
1571947169554,3,Partido,200,OK,Scenario 1 1-96,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168907,651,Pessoa sem cache,200,OK,Scenario 1 1-95,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,651,0,0
1571947169558,5,Partido,200,OK,Scenario 1 1-95,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947168904,659,Pessoa sem cache,200,OK,Scenario 1 1-94,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,659,0,0
1571947169563,3,Partido,200,OK,Scenario 1 1-94,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168901,669,Pessoa sem cache,200,OK,Scenario 1 1-100,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,669,0,0
1571947168899,671,Pessoa sem cache,200,OK,Scenario 1 1-98,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,671,0,0
1571947169570,4,Partido,200,OK,Scenario 1 1-98,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947169570,4,Partido,200,OK,Scenario 1 1-100,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947168898,680,Pessoa sem cache,200,OK,Scenario 1 1-93,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,680,0,0
1571947169578,3,Partido,200,OK,Scenario 1 1-93,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168898,684,Pessoa sem cache,200,OK,Scenario 1 1-97,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,684,0,0
1571947169582,4,Partido,200,OK,Scenario 1 1-97,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947168453,1134,Pessoa sem cache,200,OK,Scenario 1 1-35,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1134,0,1
1571947168453,1138,Pessoa sem cache,200,OK,Scenario 1 1-40,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1138,0,1
1571947169587,4,Partido,200,OK,Scenario 1 1-35,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947168451,1140,Pessoa sem cache,200,OK,Scenario 1 1-45,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1140,0,1
1571947169592,4,Partido,200,OK,Scenario 1 1-45,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947169592,4,Partido,200,OK,Scenario 1 1-40,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947168451,1145,Pessoa sem cache,200,OK,Scenario 1 1-50,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1145,0,0
1571947169596,4,Partido,200,OK,Scenario 1 1-50,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947168450,1151,Pessoa sem cache,200,OK,Scenario 1 1-43,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1151,0,1
1571947169601,3,Partido,200,OK,Scenario 1 1-43,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168451,1154,Pessoa sem cache,200,OK,Scenario 1 1-38,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1153,0,0
1571947169605,3,Partido,200,OK,Scenario 1 1-38,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168449,1159,Pessoa sem cache,200,OK,Scenario 1 1-48,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1159,0,0
1571947169609,4,Partido,200,OK,Scenario 1 1-48,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947168449,1164,Pessoa sem cache,200,OK,Scenario 1 1-34,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1164,0,0
1571947169614,3,Partido,200,OK,Scenario 1 1-34,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168447,1170,Pessoa sem cache,200,OK,Scenario 1 1-39,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1170,0,1
1571947169618,3,Partido,200,OK,Scenario 1 1-39,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168447,1174,Pessoa sem cache,200,OK,Scenario 1 1-44,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1174,0,1
1571947169622,3,Partido,200,OK,Scenario 1 1-44,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947168447,1178,Pessoa sem cache,200,OK,Scenario 1 1-49,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1178,0,0
1571947169625,5,Partido,200,OK,Scenario 1 1-49,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947168446,1184,Pessoa sem cache,200,OK,Scenario 1 1-37,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1184,0,0
1571947169624,9,Page Returning 404,404,Not Found,Scenario 1 1-55,text,true,,424,387,100,100,http://localhost:3333/test,9,0,0
1571947169630,4,Partido,200,OK,Scenario 1 1-37,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947168446,1188,Pessoa sem cache,200,OK,Scenario 1 1-42,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1188,0,0
1571947169634,4,Partido,200,OK,Scenario 1 1-42,text,true,,335,390,100,100,http://localhost:3333/partido,4,0,0
1571947168446,1192,Pessoa sem cache,200,OK,Scenario 1 1-47,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1192,0,0
1571947168444,1194,Pessoa sem cache,200,OK,Scenario 1 1-52,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1194,0,1
1571947169638,10,Partido,200,OK,Scenario 1 1-52,text,true,,335,390,100,100,http://localhost:3333/partido,10,0,0
1571947169638,10,Partido,200,OK,Scenario 1 1-47,text,true,,335,390,100,100,http://localhost:3333/partido,9,0,0
1571947169634,14,Pessoa,200,OK,Scenario 1 1-55,text,true,,321,389,100,100,http://localhost:3333/pessoa,14,0,0
1571947168444,1204,Pessoa sem cache,200,OK,Scenario 1 1-36,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1204,0,0
1571947168444,1205,Pessoa sem cache,200,OK,Scenario 1 1-46,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1205,0,0
1571947169638,16,Page Returning 404,404,Not Found,Scenario 1 1-56,text,true,,424,387,100,100,http://localhost:3333/test,16,0,0
1571947169649,6,Partido,200,OK,Scenario 1 1-46,text,true,,335,390,100,100,http://localhost:3333/partido,6,0,0
1571947169649,6,Partido,200,OK,Scenario 1 1-36,text,true,,335,390,100,100,http://localhost:3333/partido,6,0,0
1571947168444,1212,Pessoa sem cache,200,OK,Scenario 1 1-51,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1211,0,0
1571947169656,5,Partido,200,OK,Scenario 1 1-51,text,true,,335,390,100,100,http://localhost:3333/partido,5,0,0
1571947169655,6,Pessoa,200,OK,Scenario 1 1-56,text,true,,321,389,100,100,http://localhost:3333/pessoa,6,0,1
1571947168444,1226,Pessoa sem cache,200,OK,Scenario 1 1-41,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1226,0,0
1571947167849,1821,Pessoa sem cache,200,OK,Scenario 1 1-57,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1821,0,1
1571947169671,1,Partido,200,OK,Scenario 1 1-57,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947169671,1,Partido,200,OK,Scenario 1 1-41,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167863,1810,Pessoa sem cache,200,OK,Scenario 1 1-53,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1810,0,1
1571947167847,1826,Pessoa sem cache,200,OK,Scenario 1 1-59,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1826,0,0
1571947167845,1828,Pessoa sem cache,200,OK,Scenario 1 1-61,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1828,0,1
1571947167848,1825,Pessoa sem cache,200,OK,Scenario 1 1-58,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1825,0,1
1571947169673,1,Partido,200,OK,Scenario 1 1-59,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947169673,1,Partido,200,OK,Scenario 1 1-53,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947169674,1,Partido,200,OK,Scenario 1 1-58,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947169674,2,Partido,200,OK,Scenario 1 1-61,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947167845,1831,Pessoa sem cache,200,OK,Scenario 1 1-60,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1831,0,1
1571947169676,1,Partido,200,OK,Scenario 1 1-60,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167842,1836,Pessoa sem cache,200,OK,Scenario 1 1-63,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1836,0,1
1571947169678,1,Partido,200,OK,Scenario 1 1-63,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167842,1840,Pessoa sem cache,200,OK,Scenario 1 1-64,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1840,0,0
1571947169682,1,Partido,200,OK,Scenario 1 1-64,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167842,1845,Pessoa sem cache,200,OK,Scenario 1 1-62,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1845,0,0
1571947169687,1,Partido,200,OK,Scenario 1 1-62,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167833,1857,Pessoa sem cache,200,OK,Scenario 1 1-66,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1856,0,0
1571947169690,1,Partido,200,OK,Scenario 1 1-66,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167832,1861,Pessoa sem cache,200,OK,Scenario 1 1-65,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1861,0,1
1571947169694,1,Partido,200,OK,Scenario 1 1-65,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167832,1868,Pessoa sem cache,200,OK,Scenario 1 1-67,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1868,0,1
1571947169701,2,Partido,200,OK,Scenario 1 1-67,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947167831,1873,Pessoa sem cache,200,OK,Scenario 1 1-72,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1873,0,0
1571947169705,2,Partido,200,OK,Scenario 1 1-72,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947167830,1879,Pessoa sem cache,200,OK,Scenario 1 1-79,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1878,0,1
1571947169709,3,Partido,200,OK,Scenario 1 1-79,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947167830,1883,Pessoa sem cache,200,OK,Scenario 1 1-84,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1883,0,1
1571947169714,2,Partido,200,OK,Scenario 1 1-84,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947167829,1889,Pessoa sem cache,200,OK,Scenario 1 1-87,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1889,0,1
1571947169719,3,Partido,200,OK,Scenario 1 1-87,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947167822,1900,Pessoa sem cache,200,OK,Scenario 1 1-80,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1900,0,1
1571947167822,1903,Pessoa sem cache,200,OK,Scenario 1 1-73,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1903,0,1
1571947169723,3,Partido,200,OK,Scenario 1 1-80,text,true,,335,390,100,100,http://localhost:3333/partido,3,0,0
1571947169726,1,Partido,200,OK,Scenario 1 1-73,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167821,1908,Pessoa sem cache,200,OK,Scenario 1 1-70,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1908,0,1
1571947169730,1,Partido,200,OK,Scenario 1 1-70,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167821,1912,Pessoa sem cache,200,OK,Scenario 1 1-74,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1912,0,0
1571947169733,1,Partido,200,OK,Scenario 1 1-74,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167821,1918,Pessoa sem cache,200,OK,Scenario 1 1-76,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1917,0,0
1571947169739,2,Partido,200,OK,Scenario 1 1-76,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947167820,1922,Pessoa sem cache,200,OK,Scenario 1 1-81,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1922,0,1
1571947169743,1,Partido,200,OK,Scenario 1 1-81,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167820,1937,Pessoa sem cache,200,OK,Scenario 1 1-89,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1937,0,0
1571947169757,2,Partido,200,OK,Scenario 1 1-89,text,true,,335,390,100,100,http://localhost:3333/partido,2,0,0
1571947167819,1941,Pessoa sem cache,200,OK,Scenario 1 1-69,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1941,0,1
1571947169761,1,Partido,200,OK,Scenario 1 1-69,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
1571947167818,1959,Pessoa sem cache,200,OK,Scenario 1 1-71,text,true,,244,399,100,100,http://localhost:3333/pessoa/sem-cache,1959,0,0
1571947169777,1,Partido,200,OK,Scenario 1 1-71,text,true,,335,390,100,100,http://localhost:3333/partido,1,0,0
